latitude,longitude,Home Type,first_name,last_name,company_name,address,city,county,state,zip,phone1,NEM1,NEM2,NEM3,NEM4,NEM5
37.3633,-120.76,Multi-family,Jennifer,Fallick,"Nagle, Daniel J Esq",44 58th St,Wheeling,Cook,IL,60090,847-979-9545,84,64,63,68,33
33.6651,-117.77,Multi-family,Irma,Wolfgramm,Serendiquity Bed & Breakfast,9745 W Main St,Randolph,Morris,NJ,7869,973-545-7355,98,88,75,60,24
37.3633,-120.76,Single Family,Eun,Coody,Ray Carolyne Realty,84 Bloomfield Ave,Spartanburg,Spartanburg,SC,29301,864-256-3620,72,89,67,45,25
36.2985,-119.24,Single Family,Sylvia,Cousey,"Berg, Charles E",287 Youngstown Warren Rd,Hampstead,Carroll,MD,21074,410-209-9545,82,65,61,58,50
36.2985,-119.24,Single Family,Nana,Wrinkles,"Ray, Milbern D",6 Van Buren St,Mount Vernon,Westchester,NY,10553,914-855-2115,74,65,70,42,36
36.2985,-119.24,Single Family,Layla,Springe,Chadds Ford Winery,229 N Forty Driv,New York,New York,NY,10011,212-260-3151,75,81,80,51,34
36.2985,-119.24,Multi-family,Joesph,Degonia,A R Packaging,2887 Knowlton St #5435,Berkeley,Alameda,CA,94710,510-677-9785,79,67,60,49,48
36.2985,-119.24,Single Family,Annabelle,Boord,Corn Popper,523 Marquette Ave,Concord,Middlesex,MA,1742,978-697-6263,88,65,78,60,27
37.4285,-120.64,Single Family,Stephaine,Vinning,Birite Foodservice Distr,3717 Hamann Industrial Pky,San Francisco,San Francisco,CA,94104,415-767-6596,87,90,77,47,21
37.4285,-120.64,Single Family,Nelida,Sawchuk,Anchorage Museum Of Hist & Art,3 State Route 35 S,Paramus,Bergen,NJ,7652,201-971-1638,76,65,72,42,47
37.37,-120.64,Single Family,Marguerita,Hiatt,"Haber, George D Md",82 N Highway 67,Oakley,Contra Costa,CA,94561,925-634-7158,98,68,76,43,42
37.37,-120.63,Single Family,Carmela,Cookey,Royal Pontiac Olds Inc,9 Murfreesboro Rd,Chicago,Cook,IL,60623,773-494-4195,73,73,52,49,35
37.36,-120.61,Single Family,Junita,Brideau,Leonards Antiques Inc,6 S Broadway St,Cedar Grove,Essex,NJ,7009,973-943-3423,72,75,61,50,42
37.36,-120.61,Single Family,Claribel,Varriano,Meca,6 Harry L Dr #6327,Perrysburg,Wood,OH,43551,419-544-4900,99,70,51,53,38
37.2728,-120.49,Commercial,Benton,Skursky,Nercon Engineering & Mfg Inc,47939 Porter Ave,Gardena,Los Angeles,CA,90248,310-579-2907,72,66,53,64,32
37.2728,-120.49,Single Family,Hillary,Skulski,Replica I,9 Wales Rd Ne #914,Homosassa,Citrus,FL,34448,352-242-2570,74,70,63,43,36
37.3358,-120.51,Single Family,Merilyn,Bayless,20 20 Printing Inc,195 13n N,Santa Clara,Santa Clara,CA,95054,408-758-5015,75,85,53,47,46
37.3655,-120.58,Single Family,Teri,Ennaco,Publishers Group West,99 Tank Farm Rd,Hazleton,Luzerne,PA,18201,570-889-5187,78,84,50,70,42
37.3358,-120.51,Single Family,Merlyn,Lawler,"Nischwitz, Jeffrey L Esq",4671 Alemany Blvd,Jersey City,Hudson,NJ,7304,201-588-7810,100,83,62,50,40
33.8962,-118.37,Single Family,Georgene,Montezuma,Payne Blades & Wellborn Pa,98 University Dr,San Ramon,Contra Costa,CA,94583,925-615-5185,70,90,58,53,37
37.1206,-120.47,Single Family,Jettie,Mconnell,Coldwell Bnkr Wright Real Est,50 E Wacker Dr,Bridgewater,Somerset,NJ,8807,908-802-3564,80,68,78,52,34
33.8483,-118.1,Single Family,Lemuel,Latzke,Computer Repair Service,70 Euclid Ave #722,Bohemia,Suffolk,NY,11716,631-748-6479,90,74,67,49,40
33.8483,-118.1,Single Family,Melodie,Knipp,Fleetwood Building Block Inc,326 E Main St #6496,Thousand Oaks,Ventura,CA,91362,805-690-1682,97,88,52,69,31
33.8483,-118.1,Single Family,Candida,Corbley,Colts Neck Medical Assocs Inc,406 Main St,Somerville,Somerset,NJ,8876,908-275-8357,81,87,51,41,27
37.2908,-120.41,Single Family,Karan,Karpin,New England Taxidermy,3 Elmwood Dr,Beaverton,Washington,OR,97005,503-940-8327,78,84,72,70,41
35.857,-119.09,Single Family,Andra,Scheyer,"Ludcke, George O Esq",9 Church St,Salem,Marion,OR,97302,503-516-2189,82,84,73,67,25
35.857,-119.09,Multi-family,Felicidad,Poullion,"Mccorkle, Tom S Esq",9939 N 14th St,Riverton,Burlington,NJ,8077,856-305-9731,98,67,54,42,34
35.857,-119.09,Multi-family,Belen,Strassner,Eagle Software Inc,5384 Southwyck Blvd,Douglasville,Douglas,GA,30135,770-507-8791,78,89,70,51,34
35.857,-119.09,Multi-family,Gracia,Melnyk,Juvenile & Adult Super,97 Airport Loop Dr,Jacksonville,Duval,FL,32216,904-235-3633,97,67,50,65,39
33.8189,-118.22,Single Family,Jolanda,Hanafan,"Perez, Joseph J Esq",37855 Nolan Rd,Bangor,Penobscot,ME,4401,207-458-9196,86,68,57,44,29
33.8189,-118.22,Single Family,Barrett,Toyama,Case Foundation Co,4252 N Washington Ave #9,Kennedale,Tarrant,TX,76060,817-765-5781,100,83,76,59,29
33.8189,-118.22,Single Family,Helga,Fredicks,Eis Environmental Engrs Inc,42754 S Ash Ave,Buffalo,Erie,NY,14228,716-752-4114,87,81,75,62,35
33.82,-118.21,Single Family,Ashlyn,Pinilla,Art Crafters,703 Beville Rd,Opa Locka,Miami-Dade,FL,33054,305-670-9628,99,75,80,65,22
33.8189,-118.22,Multi-family,Fausto,Agramonte,Marriott Hotels Resorts Suites,5 Harrison Rd,New York,New York,NY,10038,212-313-1783,82,73,59,70,41
33.8189,-118.22,Single Family,Ronny,Caiafa,Remaco Inc,73 Southern Blvd,Philadelphia,Philadelphia,PA,19103,215-605-7570,86,82,67,56,34
33.8189,-118.22,Single Family,Marge,Limmel,"Bjork, Robert D Jr",189 Village Park Rd,Crestview,Okaloosa,FL,32536,850-430-1663,79,66,58,47,48
33.8189,-118.22,Single Family,Norah,Waymire,"Carmichael, Jeffery L Esq",6 Middlegate Rd #106,San Francisco,San Francisco,CA,94107,415-306-7897,75,72,51,60,23
33.84,-118.23,Single Family,Aliza,Baltimore,"Andrews, J Robert Esq",1128 Delaware St,San Jose,Santa Clara,CA,95132,408-504-3552,100,78,53,45,25
33.77,-118.25,Single Family,Mozell,Pelkowski,Winship & Byrne,577 Parade St,South San Francisco,San Mateo,CA,94080,650-947-1215,99,90,61,41,34
33.77,-118.25,Single Family,Viola,Bitsuie,Burton & Davis,70 Mechanic St,Northridge,Los Angeles,CA,91325,818-864-4875,74,75,79,60,32
33.77,-118.25,Single Family,Franklyn,Emard,Olympic Graphic Arts,4379 Highway 116,Philadelphia,Philadelphia,PA,19103,215-558-8189,89,80,78,58,34
33.77,-118.25,Commercial,Willodean,Konopacki,Magnuson,55 Hawthorne Blvd,Lafayette,Lafayette,LA,70506,337-253-8384,78,77,79,54,24
33.8805,-118.18,Single Family,Beckie,Silvestrini,A All American Travel Inc,7116 Western Ave,Dearborn,Wayne,MI,48126,313-533-4884,73,83,54,48,26
33.8805,-118.18,Single Family,Rebecka,Gesick,Polykote Inc,2026 N Plankinton Ave #3,Austin,Travis,TX,78754,512-213-8574,85,77,69,57,42
33.8805,-118.18,Single Family,Frederica,Blunk,Jets Cybernetics,99586 Main St,Dallas,Dallas,TX,75207,214-428-2285,80,71,77,51,32
33.8805,-118.18,Single Family,Glen,Bartolet,Metlab Testing Services,8739 Hudson St,Vashon,King,WA,98070,206-697-5796,93,71,73,65,40
36.5928,-119.99,Single Family,Freeman,Gochal,"Kellermann, William T Esq",383 Gunderman Rd #197,Coatesville,Chester,PA,19320,610-476-3501,84,85,58,44,28
33.8175,-118.24,Single Family,Vincent,Meinerding,"Arturi, Peter D Esq",4441 Point Term Mkt,Philadelphia,Philadelphia,PA,19143,215-372-1718,87,77,60,49,47
34.0008,-118.38,Single Family,Rima,Bevelacqua,Mcauley Mfg Co,2972 Lafayette Ave,Gardena,Los Angeles,CA,90248,310-858-5079,80,78,52,61,36
33.9288,-118.11,Single Family,Glendora,Sarbacher,Defur Voran Hanley Radcliff,2140 Diamond Blvd,Rohnert Park,Sonoma,CA,94928,707-653-8214,70,68,73,64,44
33.9288,-118.11,Single Family,Avery,Steier,Dill Dill Carr & Stonbraker Pc,93 Redmond Rd #492,Orlando,Orange,FL,32803,407-808-9439,74,74,72,52,42
33.9288,-118.11,Single Family,Cristy,Lother,Kleensteel,3989 Portage Tr,Escondido,San Diego,CA,92025,760-971-4322,85,77,55,48,34
33.9288,-118.11,Single Family,Nicolette,Brossart,Goulds Pumps Inc Slurry Pump,1 Midway Rd,Westborough,Worcester,MA,1581,508-837-9230,75,71,71,43,49
33.8697,-118.33,Multi-family,Tracey,Modzelewski,Kansas City Insurance Report,77132 Coon Rapids Blvd Nw,Conroe,Montgomery,TX,77301,936-264-9294,98,83,54,68,31
33.8697,-118.33,Multi-family,Virgina,Tegarden,Berhanu International Foods,755 Harbor Way,Milwaukee,Milwaukee,WI,53226,414-214-8697,73,80,77,57,21
33.8697,-118.33,Multi-family,Tiera,Frankel,Roland Ashcroft,87 Sierra Rd,El Monte,Los Angeles,CA,91731,626-636-4117,76,62,65,47,48
37.1206,-120.47,Single Family,Alaine,Bergesen,Hispanic Magazine,7667 S Hulen St #42,Yonkers,Westchester,NY,10701,914-300-9193,82,81,55,42,31
33.8962,-118.37,Single Family,Earleen,Mai,Little Sheet Metal Co,75684 S Withlapopka Dr #32,Dallas,Dallas,TX,75227,214-289-1973,78,78,52,45,49
33.9085,-118.42,Single Family,Leonida,Gobern,"Holmes, Armstead J Esq",5 Elmwood Park Blvd,Biloxi,Harrison,MS,39530,228-235-5615,98,89,61,70,33
33.9085,-118.42,Single Family,Ressie,Auffrey,"Faw, James C Cpa",23 Palo Alto Sq,Miami,Miami-Dade,FL,33134,305-604-8981,76,87,76,51,24
33.9,-118.42,Multi-family,Justine,Mugnolo,Evans Rule Company,38062 E Main St,New York,New York,NY,10048,212-304-9225,80,79,76,68,40
33.8526,-118.39,Single Family,Eladia,Saulter,Tyee Productions Inc,3958 S Dupont Hwy #7,Ramsey,Bergen,NJ,7446,201-474-4924,88,70,67,70,36
33.8526,-118.39,Single Family,Chaya,Malvin,Dunnells & Duvall,560 Civic Center Dr,Ann Arbor,Washtenaw,MI,48103,734-928-5182,79,81,70,43,49
33.8526,-118.39,Single Family,Gwenn,Suffield,Deltam Systems Inc,3270 Dequindre Rd,Deer Park,Suffolk,NY,11729,631-258-6558,98,67,67,66,48
33.8526,-118.39,Single Family,Salena,Karpel,Hammill Mfg Co,1 Garfield Ave #7,Canton,Stark,OH,44707,330-791-8557,82,79,73,57,49
33.9759,-118.15,Single Family,Yoko,Fishburne,Sams Corner Store,9122 Carpenter Ave,New Haven,New Haven,CT,6511,203-506-4706,80,84,79,48,36
33.9759,-118.15,Single Family,Taryn,Moyd,"Siskin, Mark J Esq",48 Lenox St,Fairfax,Fairfax City,VA,22030,703-322-4041,75,63,66,66,45
33.9759,-118.15,Single Family,Katina,Polidori,Cape & Associates Real Estate,5 Little River Tpke,Wilmington,Middlesex,MA,1887,978-626-2978,71,88,72,49,30
37.937,-121.53,Commercial,Rickie,Plumer,Merrill Lynch,3 N Groesbeck Hwy,Toledo,Lucas,OH,43613,419-693-1334,91,72,57,44,24
33.98,-118.15,Single Family,Alex,Loader,"Sublett, Scott Esq",37 N Elm St #916,Tacoma,Pierce,WA,98409,253-660-7821,93,89,60,61,48
34,-118.09,Single Family,Lashon,Vizarro,Sentry Signs,433 Westminster Blvd #590,Roseville,Placer,CA,95661,916-741-7884,73,63,61,40,46
37.1441,-119.27,Single Family,Lauran,Burnard,Professionals Unlimited,66697 Park Pl #3224,Riverton,Fremont,WY,82501,307-342-7795,72,77,51,64,37
37.2021,-119.24,Single Family,Ceola,Setter,Southern Steel Shelving Co,96263 Greenwood Pl,Warren,Knox,ME,4864,207-627-7565,94,70,63,43,41
37.2021,-119.24,Single Family,My,Rantanen,"Bosco, Paul J",8 Mcarthur Ln,Richboro,Bucks,PA,18954,215-491-5633,77,83,64,40,48
37.2021,-119.24,Single Family,Lorrine,Worlds,"Longo, Nicholas J Esq",8 Fair Lawn Ave,Tampa,Hillsborough,FL,33614,813-769-2939,94,66,72,52,33
37.2,-119.24,Single Family,Peggie,Sturiale,Henry County Middle School,9 N 14th St,El Cajon,San Diego,CA,92020,619-608-1763,92,73,77,70,42
37.21,-119.32,Single Family,Marvel,Raymo,Edison Supply & Equipment Co,9 Vanowen St,College Station,Brazos,TX,77840,979-718-8968,90,74,51,54,32
37.18,-119.25,Single Family,Daron,Dinos,"Wolf, Warren R Esq",18 Waterloo Geneva Rd,Highland Park,Lake,IL,60035,847-233-3075,90,86,56,51,32
37.14,-119.39,Single Family,An,Fritz,Linguistic Systems Inc,506 S Hacienda Dr,Atlantic City,Atlantic,NJ,8401,609-228-5265,73,69,74,64,25
37.23,-119.35,Single Family,Portia,Stimmel,Peace Christian Center,3732 Sherman Ave,Bridgewater,Somerset,NJ,8807,908-722-7128,84,60,74,64,25
37.23,-119.33,Multi-family,Rhea,Aredondo,Double B Foods Inc,25657 Live Oak St,Brooklyn,Kings,NY,11226,718-560-9537,86,70,65,57,26
37.13,-119.5,Multi-family,Benedict,Sama,Alexander & Alexander Inc,4923 Carey Ave,Saint Louis,Saint Louis City,MO,63104,314-787-1588,84,80,71,52,24
37.13,-119.5,Multi-family,Alyce,Arias,Fairbanks Scales,3196 S Rider Trl,Stockton,San Joaquin,CA,95207,209-317-1801,100,68,70,64,38
37.14,-119.49,Single Family,Heike,Berganza,Cali Sportswear Cutting Dept,3 Railway Ave #75,Little Falls,Passaic,NJ,7424,973-936-5095,79,66,80,56,44
34.0375,-118.11,Single Family,Carey,Dopico,"Garofani, John Esq",87393 E Highland Rd,Indianapolis,Marion,IN,46220,317-578-2453,99,77,57,64,37
34.0355,-118.11,Single Family,Dottie,Hellickson,Thompson Fabricating Co,67 E Chestnut Hill Rd,Seattle,King,WA,98133,206-540-6076,86,76,76,68,36
39.0055,-121.87,Single Family,Deandrea,Hughey,Century 21 Krall Real Estate,33 Lewis Rd #46,Burlington,Alamance,NC,27215,336-822-7652,71,68,76,64,26
37.949,-120.52,Multi-family,Kimberlie,Duenas,Mid Contntl Rlty & Prop Mgmt,8100 Jacksonville Rd #7,Hays,Ellis,KS,67601,785-629-8542,88,70,80,67,23
37.937,-121.53,Single Family,Martina,Staback,Ace Signs Inc,7 W Wabansia Ave #227,Orlando,Orange,FL,32822,407-471-6908,81,76,62,65,40
33.1288,-117.2,Single Family,Skye,Fillingim,Rodeway Inn,25 Minters Chapel Rd #9,Minneapolis,Hennepin,MN,55401,612-508-2655,71,73,58,44,29
33.1288,-117.2,Single Family,Jade,Farrar,Bonnet & Daughter,6882 Torresdale Ave,Columbia,Richland,SC,29201,803-352-5387,100,65,54,54,30
33.1288,-117.2,Single Family,Charlene,Hamilton,Oshins & Gibbons,985 E 6th Ave,Santa Rosa,Sonoma,CA,95407,707-300-1771,100,65,73,47,28
33.1288,-117.2,Single Family,Geoffrey,Acey,Price Business Services,7 West Ave #1,Palatine,Cook,IL,60067,847-222-1734,87,77,51,41,28
33.3743,-117.55,Single Family,Stevie,Westerbeck,"Wise, Dennis W Md",26659 N 13th St,Costa Mesa,Orange,CA,92626,949-867-4077,73,72,59,41,47
33.3743,-117.55,Single Family,Pamella,Fortino,Super 8 Motel,669 Packerland Dr #1438,Denver,Denver,CO,80212,303-404-2210,81,84,75,67,25
33.4634,-117.57,Commercial,Harrison,Haufler,John Wagner Associates,759 Eldora St,New Haven,New Haven,CT,6515,203-801-6193,79,77,52,67,45
34.1061,-117.98,Single Family,Johnna,Engelberg,Thrifty Oil Co,5 S Colorado Blvd #449,Bothell,Snohomish,WA,98021,425-986-7573,79,62,52,42,23
34.1061,-117.98,Single Family,Buddy,Cloney,Larkfield Photo,944 Gaither Dr,Strongsville,Cuyahoga,OH,44136,440-989-5826,90,62,64,43,45
34.1061,-117.98,Single Family,Dalene,Riden,Silverman Planetarium,66552 Malone Rd,Plaistow,Rockingham,NH,3865,603-315-6839,77,68,59,41,21
38.7867,-123.52,Single Family,Jerry,Zurcher,J & F Lumber,77 Massillon Rd #822,Satellite Beach,Brevard,FL,32937,321-518-5938,78,80,74,58,34
36.4778,-121.73,Single Family,Haydee,Denooyer,Cleaning Station Inc,25346 New Rd,New York,New York,NY,10016,212-792-8658,76,69,57,56,39
36.31,-119.8,Single Family,Joseph,Cryer,Ames Stationers,60 Fillmore Ave,Huntington Beach,Orange,CA,92647,714-584-2237,72,63,55,48,36
36.31,-119.8,Single Family,Deonna,Kippley,Midas Muffler Shops,57 Haven Ave #90,Southfield,Oakland,MI,48075,248-913-4677,73,62,50,54,42
37.74,-120.8,Single Family,Raymon,Calvaresi,Seaboard Securities Inc,6538 E Pomona St #60,Indianapolis,Marion,IN,46222,317-825-4724,73,67,57,52,46
37.74,-120.8,Single Family,Alecia,Bubash,"Petersen, James E Esq",6535 Joyce St,Wichita Falls,Wichita,TX,76301,940-276-7922,74,63,72,52,44
41.0565,-123.68,Single Family,Ma,Layous,Development Authority,78112 Morris Ave,North Haven,New Haven,CT,6473,203-721-3388,77,77,60,58,32
33.4949,-117.7,Single Family,Detra,Coyier,Schott Fiber Optics Inc,96950 Hidden Ln,Aberdeen,Harford,MD,21001,410-739-9277,86,75,55,40,23
33.4949,-117.7,Multi-family,Terrilyn,Rodeigues,Stuart J Agins,3718 S Main St,New Orleans,Orleans,LA,70130,504-463-4384,70,62,54,68,50
33.4949,-117.7,Multi-family,Salome,Lacovara,Mitsumi Electronics Corp,9677 Commerce Dr,Richmond,Richmond City,VA,23219,804-550-5097,96,63,53,42,23
33.4949,-117.7,Multi-family,Garry,Keetch,Italian Express Franchise Corp,5 Green Pond Rd #4,Southampton,Bucks,PA,18966,215-979-8776,73,89,69,51,44
37.7726,-120.83,Single Family,Matthew,Neither,American Council On Sci & Hlth,636 Commerce Dr #42,Shakopee,Scott,MN,55379,952-651-7597,78,85,66,43,43
37.7726,-120.83,Single Family,Theodora,Restrepo,"Kleri, Patricia S Esq",42744 Hamann Industrial Pky #82,Miami,Miami-Dade,FL,33136,305-936-8226,87,70,70,57,49
33.5129,-117.67,Single Family,Noah,Kalafatis,Twiggs Abrams Blanchard,1950 5th Ave,Milwaukee,Milwaukee,WI,53209,414-263-5287,99,69,71,49,29
33.5129,-117.67,Single Family,Carmen,Sweigard,Maui Research & Technology Pk,61304 N French Rd,Somerset,Somerset,NJ,8873,732-941-2621,93,79,50,43,47
33.5129,-117.67,Multi-family,Lavonda,Hengel,Bradley Nameplate Corp,87 Imperial Ct #79,Fargo,Cass,ND,58102,701-898-2154,85,77,70,61,24
37.7726,-120.83,Single Family,Junita,Stoltzman,Geonex Martel Inc,94 W Dodge Rd,Carson City,Carson City,NV,89701,775-638-9963,87,66,54,67,43
33.563,-117.67,Single Family,Herminia,Nicolozakes,Sea Island Div Of Fstr Ind Inc,4 58th St #3519,Scottsdale,Maricopa,AZ,85254,602-954-5141,97,61,53,65,42
33.563,-117.67,Single Family,Casie,Good,"Papay, Debbie J Esq",5221 Bear Valley Rd,Nashville,Davidson,TN,37211,615-390-2251,76,85,52,41,33
33.563,-117.67,Single Family,Reena,Maisto,Lane Promotions,9648 S Main,Salisbury,Wicomico,MD,21801,410-351-1863,76,66,77,60,27
33.563,-117.67,Single Family,Mirta,Mallett,Stephen Kennerly Archts Inc Pc,7 S San Marcos Rd,New York,New York,NY,10004,212-870-1286,78,78,71,62,27
38.0169,-121.1,Single Family,Cathrine,Pontoriero,Business Systems Of Wis Inc,812 S Haven St,Amarillo,Randall,TX,79109,806-703-1435,75,81,69,56,37
33.55,-117.63,Single Family,Filiberto,Tawil,"Flash, Elena Salerno Esq",3882 W Congress St #799,Los Angeles,Los Angeles,CA,90016,323-765-2528,95,69,66,40,20
33.55,-117.63,Commercial,Raul,Upthegrove,"Neeley, Gregory W Esq",4 E Colonial Dr,La Mesa,San Diego,CA,91942,619-509-5282,89,67,62,66,49
33.55,-117.63,Single Family,Sarah,Candlish,Alabama Educational Tv Comm,45 2nd Ave #9759,Atlanta,Fulton,GA,30328,770-732-1194,74,88,67,63,22
33.55,-117.63,Single Family,Lucy,Treston,Franz Inc,57254 Brickell Ave #372,Worcester,Worcester,MA,1602,508-769-5250,82,69,59,45,50
36.2225,-119.78,Single Family,Judy,Aquas,Plantation Restaurant,8977 Connecticut Ave Nw #3,Niles,Berrien,MI,49120,269-756-7222,99,74,58,60,48
36.2225,-119.78,Single Family,Yvonne,Tjepkema,Radio Communications Co,9 Waydell St,Fairfield,Essex,NJ,7004,973-714-1721,70,82,78,70,32
37.8164,-121.59,Single Family,Kayleigh,Lace,Dentalaw Divsn Hlth Care,43 Huey P Long Ave,Lafayette,Lafayette,LA,70508,337-740-9323,83,83,50,67,50
38.5927,-122.58,Single Family,Felix,Hirpara,American Speedy Printing Ctrs,7563 Cornwall Rd #4462,Denver,Lancaster,PA,17517,717-491-5643,70,60,56,50,29
36.8507,-120.47,Single Family,Tresa,Sweely,"Grayson, Grant S Esq",22 Bridle Ln,Valley Park,Saint Louis,MO,63088,314-359-9566,70,65,57,54,24
33.9461,-117.92,Single Family,Kristeen,Turinetti,Jeanerette Middle School,70099 E North Ave,Arlington,Tarrant,TX,76013,817-213-8851,84,76,79,52,33
33.9461,-117.92,Single Family,Jenelle,Regusters,"Haavisto, Brian F Esq",3211 E Northeast Loop,Tampa,Hillsborough,FL,33619,813-932-8715,81,67,78,41,40
33.9461,-117.92,Single Family,Renea,Monterrubio,Wmmt Radio Station,26 Montgomery St,Atlanta,Fulton,GA,30328,770-679-4752,86,78,57,46,29
33.9461,-117.92,Single Family,Olive,Matuszak,Colony Paints Sales Ofc & Plnt,13252 Lighthouse Ave,Cathedral City,Riverside,CA,92234,760-938-6069,74,85,65,57,34
33.2065,-117.25,Multi-family,Ligia,Reiber,Floral Expressions,206 Main St #2804,Lansing,Ingham,MI,48933,517-906-1108,70,65,61,70,20
33.2065,-117.25,Multi-family,Christiane,Eschberger,Casco Services Inc,96541 W Central Blvd,Phoenix,Maricopa,AZ,85034,602-390-4944,95,71,62,63,35
33.2065,-117.25,Multi-family,Goldie,Schirpke,"Reuter, Arthur C Jr",34 Saint George Ave #2,Bangor,Penobscot,ME,4401,207-295-7569,83,86,75,49,42
33.2065,-117.25,Single Family,Loreta,Timenez,"Kaminski, Katherine Andritsaki",47857 Coney Island Ave,Clinton,Prince Georges,MD,20735,301-696-6420,97,66,72,46,21
37.5833,-122.32,Single Family,Fabiola,Hauenstein,Sidewinder Products Corp,8573 Lincoln Blvd,York,York,PA,17404,717-809-3119,92,69,70,44,44
37.5833,-122.32,Single Family,Amie,Perigo,General Foam Corporation,596 Santa Maria Ave #7913,Mesquite,Dallas,TX,75150,972-419-7946,79,89,54,64,38
33.3783,-117.46,Single Family,Raina,Brachle,Ikg Borden Divsn Harsco Corp,3829 Ventura Blvd,Butte,Silver Bow,MT,59701,406-318-1515,76,87,80,52,31
37.4629,-122.23,Multi-family,Erinn,Canlas,Anchor Computer Inc,13 S Hacienda Dr,Livingston,Essex,NJ,7039,973-767-3008,72,61,62,52,25
34.0085,-117.95,Single Family,Cherry,Lietz,Sebring & Co,40 9th Ave Sw #91,Waterford,Oakland,MI,48329,248-980-6904,80,84,71,68,27
34.0085,-117.95,Single Family,Kattie,Vonasek,H A C Farm Lines Co Optv Assoc,2845 Boulder Crescent St,Cleveland,Cuyahoga,OH,44103,216-923-3715,96,89,73,59,35
34.0085,-117.95,Single Family,Lilli,Scriven,"Hunter, John J Esq",33 State St,Abilene,Taylor,TX,79601,325-631-1560,77,69,61,65,48
33.4568,-117.59,Single Family,Whitley,Tomasulo,Freehold Fence Co,2 S 15th St,Fort Worth,Tarrant,TX,76107,817-526-4408,94,90,67,70,46
33.4568,-117.59,Single Family,Barbra,Adkin,Binswanger,4 Kohler Memorial Dr,Brooklyn,Kings,NY,11230,718-201-3751,100,62,58,51,25
36.2645,-119.91,Single Family,Hermila,Thyberg,Chilton Malting Co,1 Rancho Del Mar Shopping C,Providence,Providence,RI,2903,401-893-4882,83,66,61,51,37
36.4778,-121.73,Single Family,Jesusita,Flister,"Schoen, Edward J Jr",3943 N Highland Ave,Lancaster,Lancaster,PA,17601,717-885-9118,90,62,73,60,20
34.0085,-117.95,Commercial,Caitlin,Julia,"Helderman, Seymour Cpa",5 Williams St,Johnston,Providence,RI,2919,401-948-4982,92,83,75,64,25
37.937,-121.53,Single Family,Roosevelt,Hoffis,"Denbrook, Myron",60 Old Dover Rd,Hialeah,Miami-Dade,FL,33014,305-622-4739,71,81,56,70,47
36.7044,-119.88,Single Family,Helaine,Halter,"Lippitt, Mike",8 Sheridan Rd,Jersey City,Hudson,NJ,7304,201-832-4168,83,77,78,43,46
36.2416,-119.9,Single Family,Lorean,Martabano,"Hiram, Hogg P Esq",85092 Southern Blvd,San Antonio,Bexar,TX,78204,210-856-4979,72,83,74,43,48
36.2416,-119.9,Single Family,France,Buzick,In Travel Agency,64 Newman Springs Rd E,Brooklyn,Kings,NY,11219,718-478-8504,73,71,72,52,41
